"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"deerslugbulletcasing",,"Vystřelená nábojnice z brokovnice na jeleny",,,,"11:49 05/09/2022"
"revolverbulletcasing",,"Vystřelená nábojnice z revolveru",,,,"11:49 05/09/2022"
"poisonbottle",,"Láhev s jedem",,,,"11:49 05/09/2022"
"kitchenknifelarge",,"Kuchařský nůž",,,,"11:49 05/09/2022"
"kitchenknifesmall",,"Univerzální nůž",,,,"11:49 05/09/2022"
"razor",,"Břitva",,,,"11:49 05/09/2022"
"combatknife",,"Bojový nůž",,,,"11:49 05/09/2022"
"charcoaltablets",,"Uhlíkové tablety",,,,"11:49 05/09/2022"
"lasergrid",,"Laserová mřížka",,,,"11:49 05/09/2022"
"scoutlaser",,"Skautský laser",,,,"11:49 05/09/2022"
"largecalibreentrywound",,"Vstupní rána velkého kalibru",,,,"11:49 05/09/2022"
"gasreleasesystem",,"Systém uvolňování plynu",,,,"11:49 05/09/2022"
"tracker",,"Stopař Bloodhound",,,,"11:49 05/09/2022"
"trackeractive",,"Stopař Bloodhound",,,,"11:49 05/09/2022"
"flashbomb",,"Oslňující granát",,,,"11:49 05/09/2022"
"incapacitator",,"Zneškodňující granát",,,,"11:49 05/09/2022"
"flashbombactive",,"Oslňující granát",,,,"11:49 05/09/2022"
"incapacitatoractive",,"Zneškodňující granát",,,,"11:49 05/09/2022"
"ballisticarmour",,"Balistická zbroj",,,,"11:49 05/09/2022"
"revolverbullethole",,"Díra po kulce malého kalibru",,,,"11:49 05/09/2022"
"graffiti",,"Graffiti",,,,"11:49 05/09/2022"
"walllampstairwell",,"Nástěnná lampa",,,,"11:49 05/09/2022"
"briefcasemoney",,"Aktovka",,,,"11:49 05/09/2022"
"briefcasebomb",,"Aktovka",,,,"11:49 05/09/2022"
"briefcasedocuments",,"Aktovka",,,,"11:49 05/09/2022"
"urinal",,"Pisoár",,,,"11:49 05/09/2022"
"bathroomcubicledoor",,"Dveře do koupelnové kabinky",,,,"11:49 05/09/2022"
"handdryer",,"Sušič rukou",,,,"11:49 05/09/2022"
"printedreceipt",,"Tištěná účtenka",,,,"11:49 05/09/2022"
"crumpledpapernamecypher",,"Zmačkaný papír",,,,"11:49 05/09/2022"
"crumplednamecipher",,"Zmačkaný papír",,,,"11:49 05/09/2022"
"modernofficechair",,"Moderní kancelářská židle",,,,"11:51 11/10/2022"
"mopbucket",,"Kbelík na mop",,,,"12:06 11/10/2022"
"mailbox",,"Poštovní schránka",,,,"15:31 17/10/2022"
"industrialwalllampstairwell",,"Nástěnná lampa",,,,"11:53 25/10/2022"
"modernwalllampstairwell",,"Nástěnná lampa",,,,"11:53 25/10/2022"
"vintagewalllampstairwell",,"Nástěnná lampa",,,,"11:53 25/10/2022"
"publicbathroomsinks",,"Umyvadla",,,,"11:53 25/10/2022"
"bathroomcubicle",,"Koupelnová kabinka",,,,"11:53 25/10/2022"
"staticlittercorner",,"Odpadky",,,,"11:56 25/10/2022"
"staticceilingrotshort",,"Odpadky",,,,"11:56 25/10/2022"
"staticlittershort",,"Odpadky",,,,"11:56 25/10/2022"
"staticlitterlong",,"Odpadky",,,,"11:56 25/10/2022"
"staticceilingrotlong",,"Odpadky",,,,"11:56 25/10/2022"
"staticceilingrotcorner",,"Odpadky",,,,"11:56 25/10/2022"
"telephonebox",,"Telefonní budka",,,,"16:07 07/11/2022"
"contusionwound",,"Zhmoždění",,,,"17:26 30/11/2022"
"candlestick",,"Svíčka",,,,"16:10 02/12/2022"
"paintbucket",,"Kbelík s barvou",,,,"17:16 05/12/2022"
"jerrycan",,"Kanystr",,,,"17:16 05/12/2022"
"paperceilinglight",,"Papírové stropní světlo",,,,"17:16 05/12/2022"
"tiffanyceilinglight",,"Stropní světlo ve stylu Art Nouveau",,,,"17:16 05/12/2022"
"tiffanylamp",,"Lampa ve stylu Art Nouveau",,,,"17:16 05/12/2022"
"chandelier",,"Lustr",,,,"17:16 05/12/2022"
"moderndomeceilinglight",,"Kupolovité stropní světlo",,,,"17:16 05/12/2022"
"watercooler",,"Vodní chladič",,,,"17:16 05/12/2022"
"dumpster",,"Kontejner",,,,"14:08 14/12/2022"
"blind",,"Žaluzie",,,,"15:21 12/01/2023"
"curtain",,"Záclona",,,,"16:04 12/01/2023"
"crumpledpapercorporatekiller",,"Zmačkaný papír",,,,"11:39 13/01/2023"
"businesscardkiller",,"Vizitka",,,,"11:51 13/01/2023"
"plugsocket",,"Zásuvka",,,,"17:14 04/02/2023"
"curtains",,"Záclony",,,,"17:14 04/02/2023"
"blinds",,"Žaluzie",,,,"17:14 04/02/2023"
"modernofficecubicle",,"Moderní kancelářská kóje",,,,"17:14 04/02/2023"
"industrialkitchensink",,"Průmyslový kuchyňský dřez",,,,"17:14 04/02/2023"
"industrialkitchencounter",,"Průmyslová kuchyňská linka",,,,"17:14 04/02/2023"
"servicecart",,"Servisní vozík",,,,"17:14 04/02/2023"
"scandinavianarmchair",,"Skandinávské křeslo",,,,"17:14 04/02/2023"
"cubistarmchair",,"Kubistické křeslo",,,,"17:14 04/02/2023"
"scandinaviansofa",,"Skandinávská pohovka",,,,"17:14 04/02/2023"
"industrialcooker",,"Průmyslový sporák",,,,"17:14 04/02/2023"
"commercialcoffeemachine",,"Komerční kávovar",,,,"17:14 04/02/2023"
"fishtank",,"Akvárium",,,,"17:14 04/02/2023"
"cubistsofa",,"Kubistická pohovka",,,,"17:14 04/02/2023"
"smallneonsign",,"Malý neonový nápis",,,,"15:06 23/02/2023"
"cctvmonitordoor",,"Dveře s CCTV monitorem",,,,"16:49 28/02/2023"
"kerosene",,"Petrolej",,,,"14:36 06/03/2023"
"chateaudarc1868",,"Víno Chateau d'Arc 1868 'Skleněný střevíček'",,,,"14:36 28/03/2023"
"clawofthefathomsfirstedition",,"První vydání románu Drápky bezedných hlubin",,,,"14:36 28/03/2023"
"propgun",,"Rekvizitní zbraň z 'Kolob Grieving'",,,,"14:36 28/03/2023"
"jadenecklace",,"Nefritový náhrdelník",,,,"14:36 28/03/2023"
"collectablecardgeorgescott",,"Sběratelská sportovní karta George Scott",,,,"14:36 28/03/2023"
"dogtag",,"Psí známka",,,,"13:17 17/04/2023"
"botanyclubposter",,"Plakát Botanického klubu",,,,"17:31 27/04/2023"
"walllampballroom",,"Nástěnná lampa",,,,"12:40 09/06/2023"
"hotelwelcomesign",,"Uvítací cedule hotelu",,,,"16:37 03/08/2023"
"lostnote",,"Ztracená položka",,,,"15:38 24/08/2023"
"flowersnoteaffair",,"Poznámka",,,,"11:54 21/11/2023"
"concretefloorlight",,"Betonové podlahové světlo",,,,"11:54 21/11/2023"
"glassbullethole",,"Díra po kulce ve skle",,,,"15:41 11/01/2024"
"largecalibreglassbullethole",,"Díra po kulce velkého kalibru ve skle",,,,"16:00 11/01/2024"
"smallcalibreglassbullethole",,"Díra po kulce malého kalibru ve skle",,,,"16:15 25/01/2024"
"bloodpool",,"Kaluž krve",,,,"19:38 25/01/2024"
"sniperpolicediary",,"Poznámka",,,,"16:47 26/01/2024"
"sniperpolicecompetition",,"Poznámka",,,,"16:47 26/01/2024"
"sniperpolicecertificate",,"Certifikát",,,,"16:47 26/01/2024"
"voyeurscopesalenote",,"Poznámka",,,,"13:46 05/02/2024"
"voyuertrackingnotes",,"Poznámka",,,,"13:46 05/02/2024"
"voyeurrandomnote",,"Poznámka",,,,"13:46 05/02/2024"
"basboulebat",,"Pálka na Bas-Boule",,,,"15:35 12/02/2024"
"katana",,"Katana",,,,"15:54 12/02/2024"
"deerslugbullethole",,"Díra po kulce velkého kalibru ve skle",,,,"16:18 12/02/2024"
"rifleexitwound",,"Rána velkého kalibru",,,,"16:18 12/02/2024"
"shoepairballet",,"Baletní boty",,,,"16:18 12/02/2024"
"tshirtonfloorblue",,"Tričko",,,,"16:18 12/02/2024"
"tshirtonfloorgreen",,"Tričko",,,,"16:18 12/02/2024"
"tshirtonfloorgrey",,"Tričko",,,,"16:18 12/02/2024"
"tshirtonfloorred",,"Tričko",,,,"16:18 12/02/2024"
"tshirtonfloorwhite",,"Tričko",,,,"16:18 12/02/2024"
"tshirtonflooryellow",,"Tričko",,,,"16:18 12/02/2024"
"bungeoppanghalf",,"Bungeo Ppang",,,,"16:18 12/02/2024"
"cuestick",,"Tágo",,,,"16:18 12/02/2024"
"turnipcakejunk",,"Harampádí",,,,"16:18 12/02/2024"
"debtcollectionletter",,"Dopis o vymáhání dluhu",,,,"16:18 12/02/2024"
"employmentcontractwork",,"Pracovní smlouva",,,,"16:18 12/02/2024"
"flyergeneral",,"Leták",,,,"16:18 12/02/2024"
"repossessionnotice",,"Oznámení o zabavení",,,,"16:18 12/02/2024"
"retiredkillernote",,"Poznámka",,,,"16:18 12/02/2024"
"banhmi",,"Banh Mi",,,,"16:18 12/02/2024"
"chillicrab",,"Chilli krab",,,,"16:18 12/02/2024"
"gimbap",,"Gimbap",,,,"16:18 12/02/2024"
"rollmop",,"Rollmop",,,,"16:18 12/02/2024"
"tornadopotato",,"Bramborová spirála",,,,"16:18 12/02/2024"
"yorkiepie",,"Yorkie Pie",,,,"16:18 12/02/2024"
"doorsimple",,"Dveře",,,,"16:18 12/02/2024"
"m1","LOC_IGNORE","M1",,,,"16:18 12/02/2024"
"m2","LOC_IGNORE","M2",,,,"16:18 12/02/2024"
"m3","LOC_IGNORE","M3",,,,"16:18 12/02/2024"
"m4","LOC_IGNORE","M4",,,,"16:18 12/02/2024"
"tipjar",,"Spropitné",,,,"16:18 12/02/2024"
"chairnosound",,"Židle",,,,"16:18 12/02/2024"
"buckshotglassbullethole",,"Díra po brocích ve skle",,,,"16:18 12/02/2024"
"voyuerrandomnote",,"Poznámka",,,,"17:21 15/02/2024"
"voyuerscopesalenote",,"Poznámka",,,,"10:45 28/03/2024"
"ransomnote4",,"Výkupné",,,,"15:34 28/03/2024"
"ransomnote2",,"Výkupné",,,,"16:07 28/03/2024"
"briefcasecustom",,"Aktovka",,,,"16:22 28/03/2024"
"ransomnote3",,"Výkupné",,,,"16:47 28/03/2024"
"ransomnote1",,"Výkupné",,,,"14:40 29/03/2024"
"echelonmarbletiled",,"Mramorově dlážděné",,,,"15:12 08/04/2024"
"umbrella",,"Deštník",,,,"10:37 11/04/2024"
"laboratorychair",,"Laboratorní židle",,,,"17:47 13/04/2024"
"desklamparm",,"Stolní lampa",,,,"17:47 13/04/2024"
"centrifuge",,"Centrifuga",,,,"17:47 13/04/2024"
"chemicalbottle1",,"Láhev s chemikáliemi",,,,"17:47 13/04/2024"
"chemicalbottle2",,"Láhev s chemikáliemi",,,,"17:47 13/04/2024"
"disposableglovebox",,"Box na jednorázové rukavice",,,,"17:47 13/04/2024"
"disposablegloveboxstack",,"Stoh boxů na jednorázové rukavice",,,,"17:47 13/04/2024"
"helixbackbone",,"Dvojitá šroubovice",,,,"17:47 13/04/2024"
"medicalproduct",,"Lékařský výrobek",,,,"17:47 13/04/2024"
"medicalproductstack",,"Stoh lékařských výrobků",,,,"17:47 13/04/2024"
"microscope",,"Mikroskop",,,,"17:47 13/04/2024"
"sampletubes",,"Zkumavky",,,,"17:47 13/04/2024"
"ventilationbox",,"Ventilační box",,,,"17:47 13/04/2024"
"briefcasebombknowncontents",,"Aktovka s bombou",,,,"17:47 13/04/2024"
"kidnappermoneydebtflyer",,"Leták",,,,"17:47 13/04/2024"
"kidnappermoneydendetails",,"Poznámka",,,,"17:47 13/04/2024"
"kidnappermoneyletterindigo",,"Dopis",,,,"17:47 13/04/2024"
"kidnappermoneymarklist",,"Poznámka",,,,"17:47 13/04/2024"
"kidnappermoneyshoppinglist",,"Poznámka",,,,"17:47 13/04/2024"
"kidnappermoneyvictimlist",,"Poznámka",,,,"17:47 13/04/2024"
"kidnappersciencedendetails",,"Poznámka",,,,"17:47 13/04/2024"
"kidnappersciencediary",,"Dopis",,,,"17:47 13/04/2024"
"kidnappersciencenotes",,"Poznámka",,,,"17:47 13/04/2024"
"kidnappersciencereport",,"Dokument",,,,"17:47 13/04/2024"
"kitchenettefridgedoor",,"Lednice",,,,"17:48 13/04/2024"
"hotelnoticebar",,"Oznámení",,,,"12:53 16/04/2024"
"enforcernote",,"Poznámka",,,,"12:53 16/04/2024"
"fieldsletter",,"Dopis",,,,"12:53 16/04/2024"
"hotelnoticeshoes",,"Oznámení",,,,"12:53 16/04/2024"
"sciencelabnotesorry",,"Poznámka",,,,"12:53 16/04/2024"
"lempersonalletter",,"Dopis",,,,"12:53 16/04/2024"
"adthefields2",,"Reklama",,,,"12:53 16/04/2024"
"adthefields3",,"Reklama",,,,"12:53 16/04/2024"
"adthefields4",,"Reklama",,,,"12:53 16/04/2024"
"appletailingreport",,"Dokument",,,,"12:53 16/04/2024"
"sciencelabnotelist",,"Poznámka",,,,"12:53 16/04/2024"
"lempersonalletter2",,"Dopis",,,,"12:53 16/04/2024"
"lempersonalletter1",,"Dopis",,,,"12:53 16/04/2024"
"fieldsletter1",,"Dopis",,,,"12:53 16/04/2024"
"fieldsletter2",,"Dopis",,,,"12:53 16/04/2024"
"fieldsletter4",,"Dopis",,,,"12:53 16/04/2024"
"sciencelabnotesubjects",,"Poznámka",,,,"12:53 16/04/2024"
"personalletterredgums",,"Dopis",,,,"12:53 16/04/2024"
"crumpledpaperpoetry",,"Zmačkaný papír",,,,"12:53 16/04/2024"
"barnewmanagement",,"Poznámka",,,,"12:53 16/04/2024"
"dailyaffirmations",,"Poznámka",,,,"12:53 16/04/2024"
"crumpledhalfwrittenletter",,"Dopis",,,,"12:53 16/04/2024"
"dinnerletter",,"Dopis",,,,"15:03 16/04/2024"
"adenforcers",,"Reklama",,,,"15:03 16/04/2024"
"sciencelabnoteforumula",,"Poznámka",,,,"15:03 16/04/2024"
"adlem",,"Reklama",,,,"15:03 16/04/2024"
"sciencelabnoteprogress",,"Poznámka",,,,"15:03 16/04/2024"
"addiner",,"Reklama",,,,"15:03 16/04/2024"
"billfinalnotice",,"Dopis",,,,"15:03 16/04/2024"
"adhospital",,"Reklama",,,,"15:03 16/04/2024"
"elgenpartyinvite",,"Dopis",,,,"15:03 16/04/2024"
"crumpleddodgynoterat",,"Zmačkaný papír",,,,"15:03 16/04/2024"
"killertauntnotecorp",,"Poznámka",,,,"15:49 16/04/2024"
"retiredkillernote2",,"Poznámka",,,,"15:49 16/04/2024"
"killertauntnoteretire",,"Poznámka",,,,"15:49 16/04/2024"
"killertauntnotevoyeur",,"Poznámka",,,,"15:49 16/04/2024"
"killertauntnoteredgum",,"Poznámka",,,,"15:49 16/04/2024"
"killertauntnotevlove",,"Poznámka",,,,"15:49 16/04/2024"
"killertauntnotegeneral",,"Poznámka",,,,"15:49 16/04/2024"
"killertauntnotesniper",,"Poznámka",,,,"15:49 16/04/2024"
"redgumkillerdiary",,"Poznámka",,,,"15:49 16/04/2024"
"dovekillerfanletter",,"Dopis",,,,"15:49 16/04/2024"
"retiredkillerfieldsapp",,"Dopis",,,,"15:49 16/04/2024"
"kindapperlurenote",,"Poznámka",,,,"15:49 16/04/2024"
"dovekillerburnednote",,"Poznámka",,,,"15:49 16/04/2024"
"karyotypes",,"Karyotypy",,,,"16:20 18/04/2024"
"periodictable",,"Periodická tabulka",,,,"16:20 18/04/2024"
"laboratorydesk",,"Laboratorní stůl",,,,"16:20 18/04/2024"
"medicinecooler",,"Chladič léků",,,,"16:20 18/04/2024"
"tampons",,"Tampony",,,,"11:06 19/04/2024"
"cupofwater",,"Sklenice vody",,,,"11:57 19/04/2024"
"bbcard-remmycaution",,"Karta Bas-Boule: Remmy Caution",,,,"13:05 19/04/2024"
"bbcard-virginieloop",,"Karta Bas-Boule: Virginie Loop",,,,"13:05 19/04/2024"
"bbcard-sharkytannous",,"Karta Bas-Boule: Sharky Tannous",,,,"13:05 19/04/2024"
"bbcard-lynnthespin",,"Karta Bas-Boule: Lynnthe Spin",,,,"13:05 19/04/2024"
"bbcard-jeanluctrottoir",,"Karta Bas-Boule: Jean Luc Trottoir",,,,"13:05 19/04/2024"
"bbcard-rayvargas",,"Karta Bas-Boule: Ray Vargas",,,,"13:05 19/04/2024"
"bbcard-mickeyesposito",,"Karta Bas-Boule: Mickey Esposito",,,,"13:05 19/04/2024"
"bbcard-eniolajones",,"Karta Bas-Boule: Eniola Jones",,,,"13:05 19/04/2024"
"bbcard-kristomistry",,"Karta Bas-Boule: Kristo Mistry",,,,"13:05 19/04/2024"
"bbcard-makukuwatts",,"Karta Bas-Boule: Makuku Watts",,,,"13:05 19/04/2024"
"bbcard-sallyalhassem",,"Karta Bas-Boule: Sally Al Hassem",,,,"13:05 19/04/2024"
"bbcard-quincylarge",,"Karta Bas-Boule: Quincy Large",,,,"13:05 19/04/2024"
"bbcard-ohannaderrida",,"Karta Bas-Boule: Ohanna Derrida",,,,"13:05 19/04/2024"
"bbcard-badbillnosseross",,"Karta Bas-Boule: Bad Bill Nosseross",,,,"13:05 19/04/2024"
"bbcard-tishabannerjee",,"Karta Bas-Boule: Tisha Bannerjee",,,,"13:05 19/04/2024"
"sniperkillerdiary",,"Deník",,,,"13:05 19/04/2024"
"emergencyshower",,"Nouzová sprcha",,,,"17:03 04/06/2024"
"photocopier",,"Kopírka",,,,"17:03 04/06/2024"
"dodgynoterat",,"Poznámka",,,,"15:11 06/09/2024"
"pokercubposter",,"Plakát",,,,"15:15 06/09/2024"
"sniperkillercertificate",,"Plakát",,,,"15:15 06/09/2024"
"sniperkillercompetition",,"Plakát",,,,"15:15 06/09/2024"
"bulletcasing",,"Nábojnice",,,,"15:22 06/09/2024"
"date",,"datum",,,,"15:22 06/09/2024"
"purchasedtime",,"Čas nákupu",,,,"15:22 06/09/2024"
"retailitemsingleton",,"Maloobchodní položka Singleton",,,,"15:22 06/09/2024"
"securitysystem",,"Bezpečnostní systém",,,,"15:22 06/09/2024"
"street",,"ulice",,,,"15:22 06/09/2024"
"time",,"čas",,,,"15:22 06/09/2024"
"timeofdeath",,"Čas smrti",,,,"15:22 06/09/2024"
"violin",,"Housle",,,,"13:34 30/03/2025"
"saxophone",,"Saxofon",,,,"13:34 30/03/2025"
"tennisracket",,"Tenisová raketa",,,,"13:34 30/03/2025"
